fpr,mean_tpr,std_tpr
0.48743718592964824,0.6026190476190476,0.0720799663009779
0.49246231155778897,0.6026190476190476,0.0720799663009779
0.49748743718592964,0.6026190476190476,0.0720799663009779
0.5025125628140703,0.6169047619047618,0.06914156170897179
0.507537688442211,0.6169047619047618,0.06914156170897179
0.5125628140703518,0.6169047619047618,0.06914156170897179
0.5175879396984925,0.6169047619047618,0.06914156170897179
0.5226130653266332,0.6216666666666666,0.06401574707066902
0.5276381909547738,0.6216666666666666,0.06401574707066902
0.5326633165829145,0.6216666666666666,0.06401574707066902
0.5376884422110553,0.6216666666666666,0.06401574707066902
0.542713567839196,0.6311904761904762,0.06974565063366261
0.5477386934673367,0.6311904761904762,0.06974565063366261
0.5527638190954774,0.6311904761904762,0.06974565063366261
0.5577889447236181,0.6311904761904762,0.06974565063366261
0.5628140703517588,0.6311904761904762,0.06974565063366261
0.5678391959798995,0.6311904761904762,0.06974565063366261
0.5728643216080402,0.6311904761904762,0.06974565063366261
0.577889447236181,0.6311904761904762,0.06974565063366261
0.5829145728643216,0.6311904761904762,0.06974565063366261
0.5879396984924623,0.6359523809523809,0.07037677995235773
0.592964824120603,0.6359523809523809,0.07037677995235773
0.5979899497487438,0.6359523809523809,0.07037677995235773
0.6030150753768845,0.6359523809523809,0.07037677995235773
0.6080402010050251,0.6359523809523809,0.07037677995235773
0.6130653266331658,0.6597619047619048,0.07794446828386488
0.6180904522613065,0.6597619047619048,0.07794446828386488
0.6231155778894473,0.6597619047619048,0.07794446828386488
0.628140703517588,0.712857142857143,0.09045237781872414
0.6331658291457286,0.712857142857143,0.09045237781872414
0.6381909547738693,0.712857142857143,0.09045237781872414
0.6432160804020101,0.712857142857143,0.09045237781872414
0.6482412060301508,0.712857142857143,0.09045237781872414
0.6532663316582915,0.7223809523809525,0.08491826135237997
0.6582914572864321,0.7223809523809525,0.08491826135237997
0.6633165829145728,0.7223809523809525,0.08491826135237997
0.6683417085427136,0.7514285714285714,0.09892391542536061
0.6733668341708543,0.7514285714285714,0.09892391542536061
0.678391959798995,0.7514285714285714,0.09892391542536061
0.6834170854271356,0.7514285714285714,0.09892391542536061
0.6884422110552764,0.7514285714285714,0.09892391542536061
0.6934673366834171,0.7514285714285714,0.09892391542536061
0.6984924623115578,0.760952380952381,0.10393177598288657
0.7035175879396985,0.760952380952381,0.10393177598288657
0.7085427135678392,0.78,0.09547114343624959
0.7135678391959799,0.78,0.09547114343624959
0.7185929648241206,0.78,0.09547114343624959
0.7236180904522613,0.78,0.09547114343624959
0.7286432160804021,0.78,0.09547114343624959
0.7336683417085427,0.78,0.09547114343624959
0.7386934673366834,0.78,0.09547114343624959
0.7437185929648241,0.78,0.09547114343624959
0.7487437185929648,0.78,0.09547114343624959
0.7537688442211056,0.7895238095238095,0.10243741521671258
0.7587939698492463,0.7895238095238095,0.10243741521671258
0.7638190954773869,0.7895238095238095,0.10243741521671258
0.7688442211055276,0.7895238095238095,0.10243741521671258
0.7738693467336684,0.7895238095238095,0.10243741521671258
0.7788944723618091,0.7895238095238095,0.10243741521671258
0.7839195979899498,0.8038095238095238,0.10951966865878132
0.7889447236180904,0.8038095238095238,0.10951966865878132
0.7939698492462312,0.8230952380952381,0.09748568125569324
0.7989949748743719,0.8230952380952381,0.09748568125569324
0.8040201005025126,0.8230952380952381,0.09748568125569324
0.8090452261306533,0.8230952380952381,0.09748568125569324
0.8140703517587939,0.8230952380952381,0.09748568125569324
0.8190954773869347,0.8230952380952381,0.09748568125569324
0.8241206030150754,0.8230952380952381,0.09748568125569324
0.8291457286432161,0.8326190476190476,0.10472970284306343
0.8341708542713568,0.865952380952381,0.09952295511139278
0.8391959798994975,0.865952380952381,0.09952295511139278
0.8442211055276382,0.865952380952381,0.09952295511139278
0.8492462311557789,0.865952380952381,0.09952295511139278
0.8542713567839196,0.865952380952381,0.09952295511139278
0.8592964824120604,0.865952380952381,0.09952295511139278
0.864321608040201,0.865952380952381,0.09952295511139278
0.8693467336683417,0.865952380952381,0.09952295511139278
0.8743718592964824,0.8992857142857142,0.0586898724976196
0.8793969849246231,0.9376190476190477,0.03104016854806144
0.8844221105527639,0.9376190476190477,0.03104016854806144
0.8894472361809045,0.9376190476190477,0.03104016854806144
0.8944723618090452,0.9376190476190477,0.03104016854806144
0.8994974874371859,0.9376190476190477,0.03104016854806144
0.9045226130653267,0.9376190476190477,0.03104016854806144
0.9095477386934674,0.9376190476190477,0.03104016854806144
0.914572864321608,0.9423809523809524,0.03616853971763474
0.9195979899497487,0.9616666666666667,0.035705554488275254
0.9246231155778895,0.9616666666666667,0.035705554488275254
0.9296482412060302,0.9616666666666667,0.035705554488275254
0.9346733668341709,0.9616666666666667,0.035705554488275254
0.9396984924623115,0.9616666666666667,0.035705554488275254
0.9447236180904522,0.9616666666666667,0.035705554488275254
0.949748743718593,0.9616666666666667,0.035705554488275254
0.9547738693467337,0.9616666666666667,0.035705554488275254
0.9597989949748744,0.980952380952381,0.031586902765289526
0.964824120603015,0.980952380952381,0.031586902765289526
0.9698492462311558,0.980952380952381,0.031586902765289526
0.9748743718592965,0.980952380952381,0.031586902765289526
0.9798994974874372,0.980952380952381,0.031586902765289526
0.9849246231155779,0.980952380952381,0.031586902765289526
0.9899497487437187,0.980952380952381,0.031586902765289526
0.9949748743718593,0.980952380952381,0.031586902765289526
1.0,1.0,0.0
